duration,packet_count,byte_count,port,protocol,attack_type
1.93,44,28908,443,2,0
0.71,105,135765,443,2,0
3.45,65,32110,443,1,0
4.89,66,81378,80,2,0
3.34,17,23273,80,2,0
1.56,1267,81088,38591,1,3
3.44,127,110363,443,1,0
3.07,89,56604,80,1,0
2.12,116,152076,443,2,0
0.36,131,120389,443,1,0
0.84,1372,87808,32364,1,3
3.99,115,69000,80,2,0
4.87,15,19005,443,2,0
19.1,13958,893312,80,1,1
2.48,86,9116,443,2,0
4.05,103,43157,443,2,0
0.85,40,26920,443,1,0
2.03,148,106560,443,2,0
1.13,3686,235904,33852,1,3
15.98,9166,843272,80,1,1
3.6,112,53760,80,1,0
24.72,986,267206,22,1,2
3.0,114,147288,80,1,0
4.61,111,82251,443,1,0
1.24,132,64152,443,1,0
2.65,87,21228,80,2,0
2.72,41,14473,443,2,0
3.05,24,35616,80,2,0
1.63,2307,147648,65207,1,3
0.64,50,53450,443,1,0
0.62,43,11610,443,2,0
1.91,27,30456,443,1,0
3.69,21,30807,80,1,0
1.7,57,83448,443,2,0
2.65,98,101332,443,2,0
18.45,1775,340800,22,1,2
2.31,54,64260,80,2,0
1.42,32,38272,80,1,0
4.04,59,17582,80,1,0
2.74,118,43542,443,1,0
4.49,99,127116,443,1,0
10.38,16801,1276876,80,1,1
0.43,72,106848,80,1,0
3.56,104,47112,443,1,0
3.07,139,130104,80,1,0
0.18,111,109113,80,2,0
4.96,83,101675,443,1,0
56.57,1067,201663,22,1,2
4.09,38,11172,80,2,0
7.44,18494,1405544,80,1,1
2.16,23,17802,443,2,0
9.11,19186,1688368,80,1,1
1.49,135,24840,80,1,0
3.95,37,52392,80,2,0
2.96,138,198720,443,2,0
1.95,2403,153792,18857,1,3
3.37,105,30030,443,1,0
4.1,59,34102,443,1,0
2.23,52,20592,80,2,0
23.22,644,99176,22,1,2
4.34,47,12032,443,2,0
14.75,14405,1037160,80,1,1
2.5,39,48594,80,2,0
1.69,20,5040,80,1,0
3.35,143,211068,443,1,0
1.44,4089,261696,14642,1,3
1.12,27,35856,443,1,0
1.61,1752,112128,43285,1,3
4.61,54,36288,80,2,0
2.42,105,152460,80,2,0
0.68,137,146453,80,2,0
1.96,95,115520,80,1,0
27.39,726,145200,22,1,2
1.27,4278,273792,58342,1,3
47.77,741,179322,22,1,2
18.93,7693,361571,80,1,1
2.52,111,97791,443,2,0
1.0,62,41974,443,1,0
1.17,4231,270784,20992,1,3
0.31,26,14092,80,1,0
5.35,10702,631418,80,1,1
13.76,16587,1426482,80,1,1
2.59,92,48668,80,2,0
1.25,4594,294016,64668,1,3
1.56,48,70560,443,2,0
3.0,131,188378,80,1,0
1.2,103,69834,443,1,0
1.88,66,61842,443,1,0
1.72,51,35241,80,1,0
2.58,68,54740,80,2,0
47.47,1654,185248,22,1,2
1.61,2616,167424,53733,1,3
1.86,67,42947,80,1,0
3.15,51,49674,443,1,0
0.54,3703,236992,21433,1,3
2.09,102,12138,443,1,0
2.86,61,13969,80,1,0
3.8,147,123333,80,2,0
4.68,89,52421,80,2,0
3.21,26,19760,80,1,0
1.33,3532,226048,54024,1,3
0.48,31,32364,80,2,0
2.32,136,8976,80,2,0
2.02,131,73098,443,2,0
0.89,83,104995,443,1,0
4.35,38,18164,80,2,0
8.81,10715,921490,80,1,1
18.16,18050,1191300,80,1,1
4.92,17,10217,80,1,0
0.94,2166,138624,63499,1,3
58.01,1351,376929,22,1,2
12.89,14865,1085145,80,1,1
3.46,72,23544,80,2,0
1.55,83,22991,80,1,0
1.84,138,91908,80,2,0
4.75,23,9085,443,1,0
3.66,93,78027,80,1,0
4.55,124,184264,80,1,0
24.83,1276,358556,22,1,2
17.01,852,161028,22,1,2
0.65,4870,311680,7099,1,3
2.06,122,147498,443,1,0
1.12,39,36387,80,2,0
1.1,146,112420,443,2,0
3.5,66,34254,443,2,0
2.43,23,3289,443,2,0
2.67,54,58860,80,2,0
2.77,42,12894,80,2,0
59.95,595,161245,22,1,2
3.01,71,39689,80,1,0
11.17,15861,666162,80,1,1
1.87,96,56064,443,2,0
3.17,19,14383,443,2,0
4.0,80,27200,443,2,0
3.78,50,17850,443,1,0
0.33,65,91585,80,1,0
1.86,125,138000,80,2,0
2.82,134,151554,80,1,0
3.03,132,36828,80,1,0
3.32,67,80065,443,2,0
0.7,3174,203136,45464,1,3
3.22,104,125216,80,2,0
19.04,11338,646266,80,1,1
1.38,92,49496,80,2,0
1.59,2567,164288,17091,1,3
19.0,662,131738,22,1,2
3.9,84,104580,80,2,0
3.03,123,38868,443,1,0
42.46,1561,390250,22,1,2
2.57,106,107590,443,2,0
2.56,67,12931,443,1,0
1.04,94,28670,80,1,0
31.35,1405,250090,22,1,2
28.71,1908,200340,22,1,2
2.71,128,172544,443,2,0
4.5,37,27454,443,2,0
3.71,139,192793,80,2,0
2.72,133,110390,443,1,0
0.45,2438,156032,39861,1,3
3.25,125,87375,443,1,0
3.68,130,65260,443,2,0
0.48,90,11880,80,1,0
16.26,7929,618462,80,1,1
3.32,129,127839,443,1,0
0.63,134,32830,80,2,0
4.84,138,24564,80,2,0
4.15,134,11524,443,1,0
0.52,56,74928,80,1,0
1.25,107,22898,443,2,0
2.17,86,19350,443,1,0
0.49,4399,281536,43891,1,3
47.25,868,127596,22,1,2
0.24,2935,187840,54143,1,3
2.95,57,38190,80,1,0
1.21,4151,265664,53662,1,3
0.98,61,84485,80,1,0
3.78,111,26862,443,2,0
3.47,85,11560,443,2,0
3.6,121,17666,443,2,0
2.47,101,60600,443,2,0
2.44,147,20139,443,2,0
0.42,78,51558,443,1,0
1.29,59,22361,443,1,0
0.18,37,51652,443,2,0
3.39,75,95925,80,2,0
4.54,127,162433,80,1,0
44.47,962,253968,22,1,2
53.39,1654,367188,22,1,2
0.84,48,71856,80,2,0
3.18,43,12169,443,1,0
4.84,140,29260,443,2,0
34.23,1064,117040,22,1,2
4.6,150,35250,443,2,0
2.64,94,60536,80,1,0
3.99,135,131085,80,1,0
1.65,99,140085,80,1,0
0.61,77,12859,80,2,0
58.91,1979,292892,22,1,2
3.52,111,151182,443,2,0
2.91,13,13078,80,1,0
37.31,943,259325,22,1,2
16.58,1192,191912,22,1,2
1.6,134,164418,443,1,0
0.81,13,4173,443,1,0
1.56,17,18411,443,2,0
0.87,4381,280384,26595,1,3
1.32,33,30393,443,2,0
1.68,4712,301568,5362,1,3
3.36,24,23712,443,2,0
0.64,104,71760,80,2,0
3.53,44,16808,443,2,0
1.95,70,38710,80,2,0
1.25,111,141414,80,1,0
3.55,20,1600,80,1,0
0.87,18,1980,443,1,0
0.96,2226,142464,54231,1,3
1.0,150,181500,80,2,0
7.96,16397,1377348,80,1,1
0.58,122,107116,80,1,0
2.6,16,23472,443,2,0
4.24,87,36975,80,2,0
2.08,128,116608,443,2,0
1.91,4037,258368,40606,1,3
3.28,57,62130,443,2,0
3.8,134,179158,80,1,0
4.78,98,108878,443,1,0
2.4,75,95025,80,1,0
4.38,10,13150,443,2,0
21.68,748,174284,22,1,2
27.68,1158,179490,22,1,2
3.36,142,13632,80,1,0
2.06,57,60705,80,2,0
2.06,79,22910,80,1,0
0.26,120,127920,443,1,0
0.77,116,159268,80,1,0
1.61,138,196788,443,1,0
3.19,71,82715,80,1,0
4.29,24,13752,80,2,0
2.86,70,89950,443,2,0
0.22,12,6912,443,2,0
0.32,21,29463,80,1,0
4.13,55,35860,443,1,0
47.98,1444,226708,22,1,2
2.34,112,109200,443,2,0
4.84,133,43757,80,2,0
3.09,64,70080,80,2,0
24.22,1315,295875,22,1,2
4.83,29,9077,80,2,0
1.52,19,21622,80,1,0
4.59,82,17220,443,1,0
8.86,5301,397575,80,1,1
0.72,2288,146432,9109,1,3
1.73,39,8190,80,1,0
31.98,1176,263424,22,1,2
1.96,4597,294208,11886,1,3
1.09,4496,287744,31584,1,3
3.71,130,48360,443,2,0
2.99,89,67195,443,2,0
3.86,136,196520,443,1,0
13.01,10879,522192,80,1,1
2.0,95,127775,443,2,0
1.42,115,111665,443,2,0
0.62,76,40052,443,2,0
17.07,6480,440640,80,1,1
37.87,1523,359428,22,1,2
2.65,85,101490,443,2,0
59.15,1993,324859,22,1,2
1.2,148,147852,443,2,0
18.41,1844,204684,22,1,2
1.85,112,90160,80,1,0
2.76,124,166036,443,1,0
1.43,4491,287424,28588,1,3
3.39,125,159500,80,1,0
35.69,744,95976,22,1,2
3.29,137,168510,443,2,0
0.49,34,33626,80,1,0
0.31,64,75328,80,2,0
1.9,23,18354,443,2,0
4.91,142,124392,443,2,0
1.77,96,134208,80,1,0
1.25,54,36558,443,2,0
3.01,78,51792,443,2,0
1.05,1474,94336,54597,1,3
0.52,3808,243712,21114,1,3
3.3,65,22620,80,1,0
8.49,16917,1590198,80,1,1
1.85,113,109836,80,1,0
0.54,76,37696,80,2,0
54.24,889,232918,22,1,2
1.95,4307,275648,58046,1,3
4.84,149,119200,443,2,0
6.37,10480,974640,80,1,1
4.86,149,87463,443,2,0
0.69,4378,280192,56861,1,3
3.45,38,35910,443,2,0
2.37,101,147965,443,1,0
3.22,95,38475,80,2,0
2.72,132,139392,80,1,0
2.86,86,106382,80,1,0
0.89,4908,314112,1783,1,3
4.79,86,36894,80,1,0
4.77,50,21900,443,1,0
1.31,75,62475,443,2,0
2.76,118,116230,443,1,0
2.56,68,37740,80,2,0
0.6,81,88938,80,2,0
4.09,66,73722,443,1,0
0.86,19,7771,80,2,0
0.12,83,10292,443,1,0
15.71,8511,697902,80,1,1
19.89,1152,149760,22,1,2
2.89,115,134780,80,2,0
1.7,67,11926,443,1,0
4.08,43,17845,80,1,0
4.48,18,12924,80,1,0
1.49,58,37120,80,1,0
0.99,121,84337,80,2,0
1.82,101,37067,443,2,0
4.58,104,32656,443,2,0
0.22,82,20828,443,2,0
46.62,1876,260764,22,1,2
0.82,4845,310080,53406,1,3
2.13,114,26106,80,2,0
0.49,106,115010,80,2,0
20.61,849,173196,22,1,2
1.77,1567,100288,55050,1,3
3.81,29,4292,443,1,0
3.63,88,44616,443,1,0
0.3,107,34989,443,1,0
3.7,97,53932,443,2,0
3.29,33,30195,443,1,0
0.91,67,38659,443,1,0
0.75,50,41100,80,1,0
3.79,86,18232,443,1,0
5.68,10725,429000,80,1,1
1.25,31,22723,443,1,0
3.71,42,58086,443,1,0
4.32,76,29032,443,2,0
4.42,119,161126,80,1,0
1.82,4394,281216,8688,1,3
4.57,31,35712,80,2,0
1.51,67,18760,80,1,0
19.92,14065,1195525,80,1,1
4.56,20,25080,443,2,0
0.3,3203,204992,22606,1,3
2.6,140,83300,443,2,0
0.47,37,46250,443,1,0
0.98,131,36549,443,2,0
3.8,117,43641,443,1,0
35.37,1016,157480,22,1,2
21.22,1645,315840,22,1,2
3.67,87,82998,80,2,0
1.36,83,24651,443,2,0
52.85,819,243243,22,1,2
0.71,2419,154816,9501,1,3
3.73,64,40000,443,1,0
1.03,52,18512,80,2,0
1.75,147,78792,443,1,0
20.0,1756,323104,22,1,2
0.86,83,37018,80,1,0
3.36,71,106358,443,1,0
14.85,17503,1680288,80,1,1
2.74,39,8814,443,2,0
0.78,111,17094,443,1,0
0.6,91,74893,80,2,0
1.15,60,77580,80,1,0
3.24,133,133665,80,1,0
1.28,73,53874,80,1,0
4.3,108,96876,80,2,0
0.98,84,102480,80,2,0
50.0,701,96738,22,1,2
5.3,15721,1289122,80,1,1
3.27,144,95472,443,1,0
4.59,125,123500,443,1,0
4.48,20,18320,80,2,0
1.54,127,44577,80,2,0
2.85,79,6162,80,1,0
2.44,149,129630,443,2,0
4.57,86,55556,443,2,0
1.96,86,13416,80,2,0
0.36,25,24975,80,2,0
0.6,54,21492,443,2,0
1.78,39,26091,80,2,0
0.69,145,161965,80,2,0
2.65,116,127484,80,1,0
45.19,1727,177881,22,1,2
51.81,1500,168000,22,1,2
1.63,77,36729,443,1,0
1.42,10,8790,443,2,0
3.47,25,9700,443,1,0
3.62,144,162432,80,2,0
0.62,129,186792,443,2,0
58.95,1585,375645,22,1,2
1.52,30,25470,443,2,0
45.84,1215,318330,22,1,2
0.39,80,91440,80,2,0
4.32,19,12977,80,2,0
5.75,19792,1781280,80,1,1
1.12,22,22308,80,2,0
3.41,114,127566,443,1,0
2.7,52,75764,443,2,0
1.37,37,4514,443,2,0
1.26,4135,264640,62088,1,3
1.86,76,36708,443,2,0
0.65,1627,104128,52677,1,3
0.93,3805,243520,9700,1,3
9.14,16275,1139250,80,1,1
2.36,79,100725,80,2,0
4.82,99,125631,443,1,0
46.15,1753,275221,22,1,2
1.9,94,60442,443,1,0
2.6,84,86856,80,2,0
1.8,41,14268,443,2,0
4.48,79,46847,80,1,0
1.53,113,72659,80,1,0
3.75,92,63388,443,2,0
3.21,145,87145,80,1,0
47.66,1573,261118,22,1,2
2.5,30,22320,80,1,0
1.6,1876,120064,29926,1,3
4.63,92,12512,80,1,0
16.46,1511,187364,22,1,2
3.27,98,12250,443,2,0
17.32,5986,419020,80,1,1
0.39,88,37664,443,2,0
10.84,888,188256,22,1,2
2.06,68,73508,443,1,0
15.37,1578,211452,22,1,2
0.24,1463,93632,27417,1,3
4.86,50,71750,80,2,0
2.78,99,119691,443,1,0
12.17,19873,1808443,80,1,1
1.49,34,7310,443,1,0
25.56,1884,367380,22,1,2
3.87,127,120777,80,2,0
2.73,85,106420,443,2,0
0.58,2723,174272,24429,1,3
3.31,135,171855,443,2,0
16.91,868,224812,22,1,2
3.03,96,72096,443,2,0
1.63,144,108576,443,1,0
3.03,96,30048,80,1,0
2.55,91,127764,80,2,0
3.98,26,34970,443,2,0
0.94,91,82901,80,1,0
2.16,26,33644,80,2,0
1.83,107,112457,443,1,0
15.14,5153,247344,80,1,1
0.44,39,10959,443,2,0
2.81,46,60720,80,2,0
2.64,122,121024,80,2,0
1.67,105,35385,443,2,0
10.64,17806,1157390,80,1,1
4.68,45,31185,443,1,0
4.72,19,8018,443,1,0
2.32,63,89775,443,1,0
2.37,21,11004,443,1,0
13.44,1312,279456,22,1,2
0.73,24,6192,80,1,0
16.58,17760,923520,80,1,1
4.9,93,54498,80,2,0
2.96,133,21413,80,1,0
0.2,1487,95168,16695,1,3
1.27,149,89698,443,1,0
0.92,82,24354,443,1,0
3.65,24,3864,443,1,0
4.75,18,9396,80,2,0
4.66,35,5040,80,2,0
2.91,47,44509,80,1,0
3.79,25,18525,443,2,0
0.62,80,76400,80,1,0
0.35,38,35948,80,1,0
4.39,105,59850,443,2,0
1.54,131,46112,443,2,0
1.61,124,138012,443,2,0
0.44,1537,98368,26372,1,3
1.75,90,58950,80,1,0
50.53,710,151940,22,1,2
4.54,21,25725,443,1,0
2.38,73,5329,443,1,0
1.29,23,29371,443,2,0
1.8,113,144640,443,2,0
1.95,77,68761,80,2,0
1.04,130,165230,80,1,0
2.73,37,28120,443,1,0
0.7,2599,166336,6120,1,3
4.67,74,62382,80,2,0
4.85,114,102144,80,2,0
14.07,16595,1559930,80,1,1
0.62,67,23048,443,1,0
1.29,148,20720,80,1,0
1.09,61,27511,443,2,0
1.71,4032,258048,63589,1,3
6.6,12015,1153440,80,1,1
3.66,66,94908,443,2,0
2.53,94,86950,80,2,0
1.92,3116,199424,46076,1,3
0.6,66,17952,80,1,0
1.24,70,38920,80,2,0
2.5,104,61152,80,2,0
0.3,20,4560,80,2,0
3.23,11,15213,443,1,0
2.36,12,11328,80,1,0
3.9,138,23460,80,2,0
1.09,12,3420,443,1,0
12.08,7985,590890,80,1,1
3.58,99,131175,80,2,0
4.26,100,32700,443,2,0
2.09,78,67938,443,1,0
0.47,121,151855,443,2,0
2.64,17,13311,443,2,0
2.88,134,77854,80,1,0
20.3,901,253181,22,1,2
0.68,4343,277952,39056,1,3
0.86,150,79800,80,1,0
4.18,143,50336,443,2,0
4.45,106,103986,443,1,0
13.9,9916,604876,80,1,1
13.19,19105,1509295,80,1,1
2.97,94,22466,80,2,0
1.54,79,95590,80,2,0
13.71,17081,854050,80,1,1
3.24,141,57951,443,2,0
1.52,31,8618,80,2,0
3.61,67,76581,443,1,0
0.26,82,113406,80,1,0
13.88,1169,324982,22,1,2
1.23,3427,219328,47674,1,3
3.23,54,30888,443,2,0
0.87,25,20250,443,2,0
3.31,50,46450,443,2,0
4.76,144,37728,443,1,0
2.4,47,46389,80,2,0
2.63,46,25162,80,1,0
2.02,115,72220,443,2,0
4.94,36,26568,443,1,0
4.55,89,91047,443,2,0
2.27,96,6432,80,1,0
0.66,81,57672,443,1,0
3.42,108,149580,80,2,0
1.02,1231,78784,62369,1,3
0.85,47,27119,443,1,0
2.2,119,102578,443,2,0
17.05,1269,280449,22,1,2
1.45,4726,302464,23525,1,3
2.68,112,143136,443,2,0
37.93,1766,204856,22,1,2
3.88,81,43983,80,2,0
4.7,79,101594,80,2,0
0.94,110,162140,80,2,0
0.44,89,92471,443,2,0
0.82,149,171201,443,2,0
3.64,115,14720,443,1,0
4.07,51,17748,80,1,0
3.16,83,8051,80,2,0
3.38,121,79860,443,1,0
1.95,79,115656,80,2,0
1.91,77,32109,443,1,0
15.23,6135,276075,80,1,1
17.18,19766,1620812,80,1,1
24.38,1357,270043,22,1,2
4.78,149,27118,80,2,0
18.73,19009,760360,80,1,1
2.82,57,47367,80,1,0
0.26,34,7378,80,2,0
4.07,147,86142,443,1,0
4.59,40,12840,443,1,0
4.18,80,45840,80,2,0
2.25,28,21728,443,1,0
52.6,600,178200,22,1,2
4.67,135,50760,80,1,0
1.8,133,192052,443,2,0
0.41,1049,67136,48754,1,3
3.1,131,184972,80,2,0
1.56,104,53040,80,1,0
1.39,64,47040,80,2,0
2.66,93,24459,443,1,0
0.63,76,57076,80,1,0
2.56,33,21252,443,1,0
1.38,109,39676,80,1,0
4.6,103,104442,443,2,0
2.27,100,86300,80,2,0
3.9,76,26904,80,1,0
0.28,119,99603,443,1,0
42.35,1703,255450,22,1,2
4.34,74,92722,443,2,0
1.28,119,109480,80,1,0
0.34,43,54180,80,2,0
2.74,145,196330,80,1,0
4.51,35,26355,80,2,0
2.46,87,69426,443,1,0
22.64,1949,274809,22,1,2
37.9,512,119808,22,1,2
3.11,50,63900,80,1,0
14.91,13746,852252,80,1,1
1.23,76,29184,80,2,0
0.72,68,33252,80,2,0
0.56,146,163958,443,2,0
3.03,121,16214,80,1,0
10.99,7672,375928,80,1,1
1.17,71,90099,80,2,0
1.11,100,9200,443,1,0
1.95,1586,101504,1782,1,3
4.28,16,2016,80,1,0
1.16,91,33761,443,1,0
4.14,123,106764,443,2,0
12.03,16139,1129730,80,1,1
16.5,10567,729123,80,1,1
0.86,136,135048,80,2,0
2.51,47,39527,443,2,0
4.59,29,27115,443,2,0
7.32,16841,774686,80,1,1
0.14,67,8844,443,2,0
3.47,94,116090,443,1,0
0.74,3689,236096,39645,1,3
2.04,81,32238,443,2,0
3.51,131,170824,443,2,0
2.1,145,93090,443,1,0
0.6,4776,305664,21993,1,3
1.75,63,5670,443,2,0
2.09,127,136906,80,2,0
0.99,116,140012,443,1,0
4.56,75,14325,80,2,0
2.79,33,34386,443,2,0
2.52,55,36190,80,2,0
0.86,2171,138944,58334,1,3
4.46,63,61362,80,2,0
3.72,148,54316,80,1,0
1.68,29,35380,80,2,0
0.56,135,70335,80,1,0
47.69,1415,267435,22,1,2
3.72,128,54016,443,1,0
4.57,41,23452,443,1,0
3.3,148,175972,443,2,0
4.05,57,26562,443,1,0
0.22,65,60060,443,2,0
0.42,77,45738,443,2,0
42.51,1363,175827,22,1,2
1.48,3072,196608,36828,1,3
3.36,92,7084,80,1,0
0.23,2565,164160,13844,1,3
2.54,79,90455,443,1,0
1.47,72,103248,80,1,0
4.85,42,23982,443,1,0
4.57,36,45540,80,1,0
1.75,136,54808,80,1,0
4.03,27,3105,443,2,0
3.18,102,58650,443,1,0
3.68,129,185115,80,1,0
2.42,62,4898,80,2,0
5.67,5728,435328,80,1,1
2.29,16,23536,443,1,0
1.17,133,88312,443,1,0
2.31,29,39846,80,1,0
4.35,144,23472,80,2,0
28.58,1703,497276,22,1,2
4.68,22,14300,80,1,0
0.33,55,36685,443,1,0
19.35,650,76050,22,1,2
2.67,117,39429,443,2,0
3.66,17,8449,80,1,0
2.16,124,93124,80,2,0
1.9,3813,244032,43771,1,3
1.4,130,52260,80,1,0
2.93,142,212290,443,1,0
1.7,133,60382,443,1,0
2.95,48,56592,80,1,0
4.92,12,6480,443,1,0
4.98,34,42704,443,1,0
1.68,82,109880,80,2,0
1.73,2576,164864,48851,1,3
8.77,17087,734741,80,1,1
4.76,102,80988,80,1,0
47.78,583,119515,22,1,2
1.56,129,40506,443,1,0
3.27,148,200540,80,1,0
3.59,75,47475,443,1,0
52.82,1763,215086,22,1,2
16.08,9055,507080,80,1,1
4.56,66,22044,443,1,0
1.84,3053,195392,1365,1,3
0.23,141,108570,80,1,0
27.18,1070,185110,22,1,2
0.56,1639,104896,3589,1,3
1.51,93,41013,443,2,0
13.17,8256,412800,80,1,1
1.25,121,11616,443,2,0
3.58,11,4983,80,1,0
1.16,76,58900,80,1,0
3.93,145,108750,80,1,0
0.79,3686,235904,58769,1,3
1.18,141,61899,80,1,0
3.58,72,39240,443,2,0
37.03,652,183864,22,1,2
0.25,2089,133696,34925,1,3
2.96,74,46250,80,2,0
0.18,2904,185856,32557,1,3
2.97,98,63112,443,2,0
29.72,1174,278238,22,1,2
4.86,98,22736,443,2,0
4.24,142,108062,443,2,0
2.69,26,3068,80,1,0
2.71,75,69750,443,2,0
3.09,149,206514,443,1,0
4.02,72,106776,443,1,0
1.93,78,7410,80,1,0
1.11,2422,155008,43065,1,3
5.0,42,62790,80,2,0
3.63,61,45567,443,1,0
2.73,16,3808,80,1,0
3.92,81,47142,443,1,0
19.69,1728,314496,22,1,2
24.45,1050,231000,22,1,2
1.75,42,18060,80,2,0
0.85,110,157960,443,2,0
15.43,19907,1055071,80,1,1
4.04,110,89760,443,2,0
34.76,1948,422716,22,1,2
4.74,89,119794,443,1,0
10.34,12889,1276011,80,1,1
2.94,102,76704,443,2,0
4.83,35,46340,443,1,0
1.59,3313,212032,49327,1,3
3.88,123,130626,443,2,0
2.82,128,155136,443,1,0
4.73,100,102300,443,1,0
3.73,54,24462,80,1,0
5.0,124,154628,443,1,0
2.24,123,141942,443,2,0
4.68,36,5940,80,1,0
2.03,26,36842,80,1,0
7.52,16424,1609552,80,1,1
1.1,20,12860,443,2,0
0.85,44,42196,80,2,0
0.89,75,42975,80,1,0
4.42,76,29640,443,2,0
1.24,145,112810,443,1,0
2.79,24,16056,80,2,0
2.44,134,34706,80,1,0
0.83,23,17089,443,1,0
0.78,102,104754,443,2,0
0.1,27,4401,80,1,0
3.15,79,93220,80,1,0
1.68,141,73884,443,1,0
2.16,37,43882,443,1,0
3.28,144,82080,80,1,0
29.22,1749,470481,22,1,2
0.66,29,16733,443,1,0
3.66,92,92460,80,2,0
4.05,45,59625,80,2,0
3.29,48,21168,443,1,0
3.43,108,140724,443,2,0
4.36,73,42778,80,1,0
48.74,555,145410,22,1,2
3.15,134,73298,80,1,0
1.61,1400,89600,44950,1,3
2.77,75,86175,80,2,0
2.8,56,15232,80,1,0
3.83,18,23292,443,1,0
3.52,108,160596,80,1,0
4.69,141,19176,443,2,0
2.74,87,112143,443,2,0
3.52,66,20394,443,1,0
0.56,1007,64448,34839,1,3
31.82,1706,243958,22,1,2
1.98,60,84540,443,1,0
2.84,68,50932,443,2,0
1.03,48,40272,80,1,0
2.99,125,58375,80,2,0
3.46,37,16650,443,1,0
2.66,126,82404,443,1,0
1.87,150,83550,443,1,0
1.55,27,31239,80,1,0
1.72,2998,191872,10440,1,3
0.76,142,208456,80,1,0
1.77,2610,167040,31146,1,3
2.7,52,29328,443,2,0
3.21,32,4256,80,1,0
2.18,127,43434,80,1,0
1.4,82,39688,443,1,0
3.45,50,39250,80,2,0
4.32,91,46592,443,1,0
1.66,103,34196,80,2,0
0.96,23,15364,80,2,0
1.4,34,41548,80,2,0
0.54,126,19404,80,2,0
0.16,56,61040,80,1,0
1.64,97,112326,80,1,0
0.72,139,58102,80,2,0
1.64,31,45260,80,1,0
1.44,1802,115328,17342,1,3
1.38,43,37453,80,1,0
6.73,19799,1366131,80,1,1
0.8,134,197382,80,2,0
2.32,56,80528,80,2,0
3.77,57,51015,80,1,0
4.67,63,71883,443,2,0
2.42,134,15678,443,2,0
13.59,17004,1037244,80,1,1
4.25,92,39928,443,1,0
1.43,131,134537,443,1,0
1.16,11,3003,443,2,0
1.36,2695,172480,45205,1,3
4.74,51,31977,443,1,0
0.95,49,23471,443,2,0
0.98,119,48790,80,1,0
19.64,17836,1070160,80,1,1
1.67,4565,292160,58971,1,3
3.26,135,74385,443,2,0
55.41,1332,241092,22,1,2
48.26,1589,314622,22,1,2
3.92,108,53352,80,2,0
4.76,63,85869,80,2,0
3.93,22,32296,80,2,0
1.8,1455,93120,61536,1,3
1.88,36,29340,80,2,0
9.6,12528,1190160,80,1,1
2.17,145,113100,80,2,0
6.14,9590,527450,80,1,1
1.2,122,96136,443,2,0
4.19,141,18330,80,2,0
47.36,611,70876,22,1,2
51.75,1792,421120,22,1,2
43.41,527,57443,22,1,2
1.09,112,121520,80,2,0
3.39,67,57486,443,1,0
1.14,14,17472,443,1,0
1.32,79,91561,443,1,0
4.21,117,138762,443,1,0
0.21,92,79856,80,2,0
3.26,86,54438,443,1,0
0.82,4329,277056,25594,1,3
3.9,109,30084,80,1,0
3.43,126,93744,443,2,0
0.11,118,107616,80,2,0
3.4,128,41216,443,2,0
4.58,114,20064,80,2,0
0.89,1694,108416,3081,1,3
27.48,610,79300,22,1,2
1.75,3518,225152,51745,1,3
1.61,1105,70720,27820,1,3
2.3,127,153416,443,1,0
3.46,115,27600,80,2,0
2.98,134,51188,443,2,0
3.69,45,19035,443,1,0
2.98,67,79931,80,2,0
4.14,121,24684,80,2,0
4.03,109,55372,443,1,0
1.22,40,5080,443,1,0
0.53,29,9541,80,1,0
4.91,77,72457,443,2,0
2.85,120,32640,443,2,0
3.91,53,9222,80,2,0
3.26,71,14342,443,2,0
10.5,11694,1110930,80,1,1
2.61,54,19062,443,1,0
0.75,125,28375,80,2,0
19.48,10351,569305,80,1,1
1.76,73,8541,443,1,0
2.44,68,8840,443,2,0
2.42,90,103950,443,1,0
4.27,17,23970,443,2,0
17.86,10148,1014800,80,1,1
7.64,16110,853830,80,1,1
3.12,106,79924,443,1,0
4.51,56,24976,80,2,0
4.24,41,48052,80,2,0
3.58,133,77539,80,2,0
2.68,104,6864,80,2,0
1.11,36,41832,443,2,0
2.58,90,77580,443,2,0
2.83,33,4719,443,1,0
2.5,96,116064,80,1,0
0.89,87,57072,80,2,0
2.76,94,51794,80,2,0
5.93,8113,478667,80,1,1
1.77,66,21450,443,2,0
4.47,114,114228,443,2,0
1.87,1548,99072,59475,1,3
2.14,87,39933,443,2,0
1.65,87,90132,80,2,0
0.49,83,103501,443,2,0
0.35,143,38610,80,1,0
0.72,107,135783,443,1,0
0.43,48,47136,80,1,0
1.11,30,5430,443,1,0
25.16,982,100164,22,1,2
2.67,77,26565,443,2,0
2.43,62,82274,80,1,0
20.67,547,125810,22,1,2
3.09,125,107875,443,1,0
55.55,1704,207888,22,1,2
4.71,117,15210,443,2,0
11.93,1657,326429,22,1,2
2.39,113,140120,80,2,0
10.54,6568,650232,80,1,1
0.16,4804,307456,10351,1,3
1.5,39,56628,80,2,0
0.13,105,11865,443,1,0
1.35,54,37368,443,2,0
0.73,28,20636,443,2,0
0.22,49,14553,443,2,0
2.02,83,67147,443,1,0
3.16,148,105672,80,1,0
1.9,135,74655,80,2,0
0.27,72,97920,80,2,0
2.67,95,61655,443,2,0
0.15,23,6831,443,2,0
4.12,81,116073,80,2,0
3.08,10,2130,443,2,0
